feature_names,PC1,PC2,PC3,PC4,PC5,PC6,cluster
brazilian jazz,-0.0005376872381758889,-0.000739428427834679,-0.00011999660695738058,-0.0009500021373961647,0.0008641526121240928,0.0016869243536974058,0
tropicalia,-0.0006528151274060245,-0.0006350784519061895,-0.0006438230432145765,-0.0007339022754325979,-0.00020940094383744792,-3.396226926231866e-05,0
psicodelia brasileira,-0.0003089009699776446,-0.00032479400058816346,-0.0003678298706731604,-0.0002941204312253553,-0.00019513477247860514,-0.00012374433017306604,0
electric bass,-0.0020841435421190975,-0.0026183533125048422,-0.0018311912716812233,-0.0053038765196561834,0.007197456370477665,0.007163126898648283,0
retro soul,-0.0046231616840949575,-0.0016277601538026135,0.0011464700872859332,-0.00401302752882216,-0.0017130015267152227,-0.0020411629721098436,0
jazz trumpet,-0.00375558822311579,-0.0017319806064918745,-0.00032492381849296467,-0.005168349631204011,-3.7053260480727515e-05,0.0014065760661262393,0
cool jazz,-0.0019640268200080083,-0.0011505030266483831,-0.00038821840867752885,-0.003042593313226933,-0.0002709178740326105,0.0008164400971182219,0
contemporary vocal jazz,-0.0022526057950555743,-0.006473629597297103,-0.0021690026015902314,-0.005181928305782204,0.0007248967921168123,0.0012954340476165483,0
detroit indie,0.0019224809920304574,0.0016728832082123983,-0.0003177330239595186,-0.0017394568623294343,-0.0068591796027685755,0.006141216639984214,0
soul jazz,-0.0011919105507795641,-0.001721183798178729,-0.0005090508428357212,-0.0011988911644309737,0.0007125110001648505,0.0011577681631390235,0
soul blues,5.2239724823865423e-05,-0.0002645546042263714,0.0004530415678735058,0.0001083210681561614,0.0014725869161738713,0.001585883211558654,0
glitch pop,-0.00013867238221084753,0.0013841966724905627,0.002045096472340616,0.0008942355140783895,0.0004774630021237816,0.0013967810577414687,0
australian singer-songwriter,0.0003012211120529533,-0.00016880370783013817,-0.0008443694350313319,-0.0012633709193876602,0.0005120100245089599,-0.002825186330142445,0
swedish country,0.0006726987670989328,0.0006304179475254711,-0.0002693464166709994,-0.0003343746680707293,0.0006373176203722488,5.5775951735816974e-05,0
irish pop,0.00010649368466300915,-0.0004762372831930087,3.97289195256968e-05,-0.0003004042434991936,-0.0006042647333171298,-0.0005969753914838229,0
modern jazz piano,-0.0036138135537840356,-0.0021947151370355087,0.002269577516872566,-0.008164496509334422,0.0024083724117423457,0.0042063692629771875,0
g funk,-0.0025508285092774295,-0.0009507522580538017,0.002134773913953998,-0.005174891749835289,0.001959113318883254,-0.001050404009550438,0
japanese r&b,-0.00047530934914120215,-3.194724031074719e-05,0.00015773633343391295,-0.0003927655907732087,0.0005684509696535538,-2.8647842764963998e-05,0
city pop,-0.00047530934914120215,-3.194724031074719e-05,0.00015773633343391295,-0.0003927655907732087,0.0005684509696535538,-2.8647842764963998e-05,0
blues,-3.2199302381971975e-05,-0.0005010547059244497,-5.6292483238315156e-05,5.300880086869153e-06,-0.0010841249237174963,0.000508391936418101,0
kingston on indie,0.000971837982742596,-0.0027211732184502456,-2.0852648313116106e-05,0.0005922316549750111,-3.11963434837962e-05,-0.0013321958151172781,0
high vibe,8.052177710085193e-05,-0.000271133688408043,-0.0005366827030560842,0.0001955640859516666,-0.00017071156183265019,-0.00032051138602331747,0
shamanic,8.052177710085193e-05,-0.000271133688408043,-0.0005366827030560842,0.0001955640859516666,-0.00017071156183265019,-0.00032051138602331747,0
bluegrass fiddle,1.5941066901013892e-06,-0.00016241524851626256,-0.0006667128574822901,-0.0007926505949844025,0.00011741665536752522,-0.0009565102032820538,0
indie jazz,-0.006732109321160523,-0.0016781013782750202,0.003871129955156389,-0.01226972905260437,0.006813581391496355,0.008481936428565266,0
modern funk,-0.0020191286074624946,-0.0005661300648485756,0.00018883064754302237,-0.0026626742628613424,0.0011065329526572735,0.0008307177248260929,0
experimental folk,0.002247240423703855,0.0022360341882275386,-0.0021833089914023106,9.305872062612003e-05,0.0072321203163948624,0.003709367014558707,0
easy listening,-0.0005909576133958449,-0.0015306405775623387,-0.0003480183002620328,-0.0003284752010495073,0.00034074963359373385,0.00048238352981124703,0
swamp rock,0.00015357563968700227,-0.0012392516149302133,-0.00016517424408914001,0.0007691220425301284,0.0005816363145814217,0.0008004029555393598,0
canadian shoegaze,9.654113131450199e-05,-0.0005056123074293217,6.009075240248032e-05,-0.00013718382751625602,-0.00135945852326049,0.0002655162450125545,0
french psychedelic,-0.00017950614446946722,0.0015796962023015434,0.007703210638283402,0.0006317135064118627,-4.3767371512644666e-05,-0.0015357802359788574,0
indie rockism,-0.0003236507893669513,-0.0010887959555433873,0.003057139311107667,0.003104503985592151,-0.0004945912185378058,-0.0016425644973224274,0
christchurch indie,-0.0007079022853749607,0.0016548256824999866,-0.0006283888111202926,0.002849097887935297,0.0008464664136922492,0.0011675327124107675,0
iowa indie,0.001263205105007898,-0.0011973283584217832,-0.0018136185637766975,-0.0008615131586703879,0.002377933189456476,-0.0007331871406929354,0
charlottesville indie,-0.0004739419601568205,0.0007507098368511528,-0.0010056607669123856,0.0007366806103079964,0.00011554420148001051,0.00039126746074561884,0
popping,-0.00047877829789145723,0.00016362360871465637,0.0011044842473169644,-0.00014330313565078851,0.0003464494145734679,-0.0007043227808466664,0
nouvelle chanson francaise,-0.0005071003046600029,0.0005934217882372647,0.00036657589353825647,0.00040720394409769593,1.4433553204844791e-05,0.0018066414258623513,0
french pop,0.00013405381038664733,0.00045098270563043624,-0.00017130959315006893,0.0003520536269389635,-0.0005948761891933873,0.0007927265664040084,0
bebop,-0.0020143083533333476,-0.0010595943601102113,-0.0007303950983038765,-0.0029090203089951337,-0.0008941499405423866,0.00045848141179222494,0
jazz saxophone,-0.0015404876709047487,-0.0010515333873723515,-0.0002698420755737624,-0.0028165802670416236,5.19602708729349e-08,0.001716302629223336,0
big band,-0.00038661977272583936,-0.00025054447496740927,-0.00023823085106976203,-0.0003687485478167887,-0.00034339734211464884,0.00011929257519256073,0
free jazz,-0.000637013048356955,-0.00038402446901770126,-0.00040841783989278716,-0.0009986360277809867,-0.0006608944119368064,8.203869417861807e-05,0
smooth jazz,-0.0014319108929830998,-0.0019349214181879498,0.0002405091564884204,-0.002383394405294914,0.0013299401518917498,0.0035908646904740343,0
rock-and-roll,0.00021353725217914966,-0.0007954471049145794,-0.0003016750690687166,0.00043984024692809943,0.00011416579844866221,0.0007760599061155458,0
bubblegum pop,0.00021353725217914966,-0.0007954471049145794,-0.0003016750690687166,0.00043984024692809943,0.00011416579844866221,0.0007760599061155458,0
a cappella,-0.0007001878298620899,-0.0010305161487480263,0.0001456528832357306,0.00035236417576231446,-0.000230311230585021,0.000639095190304987,0
philly rap,-0.0017211425606649955,-0.0007225319924907983,0.0003402065505639185,-0.005578587028186602,0.0012076735970220373,0.0011217232117401875,0
indiana hip hop,-0.0005564856152085181,-0.00018607393778639976,0.0001316115963065531,-0.0014983056324762599,0.00041964692488463055,0.0004900502572255425,0
san diego indie,-0.0005399577195759381,0.0002170732323688906,-0.00010424565723213711,-1.9371101610781385e-05,-0.00019938000643042795,-0.00010733861210503762,0
german pop,0.0007604329896076992,0.0005347127323585167,0.001110302846105013,-5.953597049429818e-05,-0.0007384319263644476,0.0006722544539992466,0
drill and bass,-5.356444674977053e-05,0.00011132165990029997,0.002958543894723195,0.0006638248159059715,-0.0004438446474265126,0.0017968872737991986,0
hardcore hip hop,-0.007240110663142718,-0.003454636445305571,0.00361457136025306,-0.021317421374773708,0.006392088041064176,0.002927570584750287,0
australian reggae fusion,-0.0006974948166107061,0.00038192919197152595,-0.00026493692404285505,-5.016278275038051e-05,0.00024682873776487376,0.00021234389778762022,0
canadian modern jazz,-0.00108666159529576,-0.0010292778701734427,0.0009815860240012257,-0.0014342595712270557,-9.846866756901249e-05,0.0020237132927663154,0
argentine jazz,0.00022909222835830042,-0.0006937529208663733,-0.000437731084424218,-9.194341694794786e-05,0.0004411124801935624,-0.0003750607358153752,0
kent indie,-0.0009797386950383897,-0.00017492946277915394,0.0021120307151385716,0.0012084577835047474,-0.000658883836999238,-0.00648396825217046,0
souldies,-0.0001010305313130981,-0.0012594861869114357,-0.0009655328213485469,0.0008594473926870215,0.001490052509501421,0.0023176959400594424,0
brazilian modern jazz,0.00010248079418939325,0.00018341371154921427,-0.0005641995461629425,-0.0005252587703401843,0.0004254313449356678,-0.0003085135040574283,0
victoria bc indie,0.00032761372729402924,0.00020247089893178893,-0.000334085005944947,0.00024468481443069086,4.5405567129234196e-05,-0.0003327679808745532,0
tulsa indie,-0.0004560865362693601,-0.00014809036102132248,0.00020269827770965935,0.00015634029953323397,1.7347100679229387e-05,-0.0007309085302643483,0
freestyle,-0.0003499266329591083,-0.0013681551398035331,0.000500380538035836,0.0010554804849534066,-0.0006206196073365763,0.0007349525852338836,0
swiss indie,-0.00039053644175898863,0.0005034089052233454,0.0001897798048704736,-0.00157984737114756,0.000506275563531201,0.0014321658706028927,0
swiss rock,0.00011411047204264484,0.0006083396234460365,-0.0002389089093193513,-0.00017441640015093592,-5.27621286166141e-05,0.0009781647682968828,0
canadian latin,-0.0005506893757267942,-8.729514142841242e-05,0.00016337843920885916,-0.0008762215225648909,0.000569949495176359,-0.0001746600663581172,0
cali rap,-0.0016303915655973874,-0.0006090695955039294,0.0003529706550838443,-0.0038107506024703587,0.0011627207044371476,0.0008455475539594804,0
traditional funk,-0.00047014491562517635,-6.76371158183911e-05,0.00019872521553720808,-0.0007342638131261173,0.00045335468187534975,0.0008143044370923616,0
hi-nrg,-0.00023810794562443264,-8.822276650235877e-05,0.0003823095875565093,0.00030646269192987854,-0.0004914940843145723,-0.0006924072378701743,0
french post-punk,-0.00023810794562443264,-8.822276650235877e-05,0.0003823095875565093,0.00030646269192987854,-0.0004914940843145723,-0.0006924072378701743,0
french indietronica,-0.0021781725229249073,9.256049639252766e-05,0.00323893264134793,-0.0007766738038727948,-0.00027308736489997106,-0.0025859014067091714,0
norwegian pop,-0.0005929895437828237,-0.000447114711797662,6.82490830271691e-05,0.0003998453850662096,-0.000333342008166139,-0.0009502904629447382,0
classic french pop,-0.0003433979371827349,-1.0118581962611001e-05,-0.00016692160162220095,-1.3187978137565826e-05,-0.0003563457925449379,-0.00020935478481541974,0
chanson,-0.0005891414265161125,0.00017603752699343731,0.00040433570709365644,-7.967284234429685e-05,0.0002620290789691837,0.0010922664070617569,0
western mass indie,3.0373654647908032e-05,-0.0005624426800890151,0.0011016659561238521,-0.002085250520546975,-0.0015312707203034898,-4.728988440496774e-05,0
newcastle indie,-0.0005221708932491972,-0.000137004313752684,0.00010875056769599294,-0.0009792032399866333,0.00045025400649152843,0.0003815345770732855,0
uk contemporary jazz,-0.0010163108707009285,-0.00029491328233451764,9.609350034612562e-05,-0.00144691300360207,0.0005268643953259987,0.00010076903235911586,0
punk,0.001001110521417337,-0.0014120091685249833,-0.00012498148697803713,-0.0009307579186154467,-0.0005773498192980089,-4.8541361420973805e-05,0
columbus ohio indie,0.0007246645734388153,-0.0005227495304313371,-0.0004072141761596678,-0.0013681493566912283,-0.0008698411030730961,-0.001330763545136529,0
french rock,-0.0002457434893333772,0.0001861561089560483,0.0005712573087158573,-6.648486420673072e-05,0.0006183748715141214,0.0013016211918771756,0
jazztronica,-0.0019359366149171821,0.0012772024341233192,0.005584051519865582,-0.0012782419950725088,0.004829950936577493,0.0015977144579230188,0
glitch hop,-0.001654092051476908,0.0017486726044413166,0.007404285740498959,-0.0013679643039762766,0.005130279973814068,0.002156120928218518,0
glitch,-0.001225907230270626,0.001940980994475153,0.007084620182720544,-0.0019047354034754786,0.005301234003322892,0.0011916474351661723,0
new orleans jazz,-0.0004142660981313905,9.409231124901809e-05,0.0003852718485956533,-0.0002153720367629323,0.0004671201421574649,0.0002136932513944098,0
experimental jazz,-0.0004142660981313905,9.409231124901809e-05,0.0003852718485956533,-0.0002153720367629323,0.0004671201421574649,0.0002136932513944098,0
london indie,0.0010478794502029932,0.0007427231521019034,0.0025805230172693096,-0.001664016720401162,0.0005665440931820105,0.0018648801417224061,0
dutch r&b,-0.0004941399774517312,-0.00015790896858183367,-1.2657067349867244e-05,-0.0004677097636154368,7.66103888344704e-05,-0.00028076554471417,0
dutch pop,-0.0004941399774517312,-0.00015790896858183367,-1.2657067349867244e-05,-0.0004677097636154368,7.66103888344704e-05,-0.00028076554471417,0
danish jazz,-0.0004941399774517312,-0.00015790896858183367,-1.2657067349867244e-05,-0.0004677097636154368,7.66103888344704e-05,-0.00028076554471417,0
british jazz,-0.0008234404439025697,-0.0003326637007652038,1.5799119789582935e-05,-0.0007330093639801233,-0.00020802571776877972,0.0001844892469028773,0
pop lgbtq+ brasileira,-0.0007693711940456651,-0.0005125456026097173,-0.00045024905824872627,-0.0008583049463918557,-0.000252054990830958,-5.7829635904337256e-05,0
sacramento indie,-6.593414931501125e-05,0.0006285266651460419,0.0022070892678627,0.000916330918685812,-0.0008808636250447074,-0.0016394821113102347,0
progressive jazz fusion,-0.0019498665339143177,-0.0016576232499542127,0.000610562418179181,-0.003532960237878515,0.0007386579037746724,0.0032918599900462193,0
samba de roda,-0.0003439141574283792,-0.00031028445131802616,-0.00027599317254141614,-0.0004397818442072426,-1.4266171358842858e-05,8.978206091074733e-05,0
timba,-0.0003439141574283792,-0.00031028445131802616,-0.00027599317254141614,-0.0004397818442072426,-1.4266171358842858e-05,8.978206091074733e-05,0
mod revival,-6.971063381147273e-05,-0.0005920706086160921,9.273896695149853e-05,0.00011975155449296919,-0.0005352254383448422,0.00032649393646130473,0
ska revival,-6.971063381147273e-05,-0.0005920706086160921,9.273896695149853e-05,0.00011975155449296919,-0.0005352254383448422,0.00032649393646130473,0
liverpool indie,-6.777701036595369e-05,-0.0028331553372324177,0.004306983232294974,0.0023225839008719946,-0.0042955375389999145,-0.004713292600603097,0
audiophile vocal,1.8214412609530512e-05,0.000102617691174145,0.00018583413041724984,-0.0005492143517647364,0.00034016780267863065,0.0001935633932226236,0
dark disco,-0.0003455942067710222,2.5511533280141895e-05,0.00042067748049512654,-0.000885700729186526,0.0001856842544311006,0.00024397914145906445,0
deep groove house,-0.0002762028056647964,0.00025119728924265157,0.0007380433334571584,0.0009598738133747052,0.0007056402911941104,-0.00021937442460298444,0
canadian post-punk,0.000197696579935054,0.0003772450778927304,0.0005495679572578362,-0.00018843831046255614,-0.00019711305309454288,-4.865434651621996e-05,0
pop r&b,-0.001665778741279711,-0.00029727350824470855,0.001252482639715784,-0.0012814476462154405,0.0006476268867166352,-0.0017858542259366803,0
memphis soul,-0.0009347569455576197,-0.0009135465138258296,0.0010779563500108646,-0.001270881342825585,-5.729808236458083e-05,0.0007038827651941942,0
texasgaze,3.72810449806886e-05,0.00026569490121918795,1.6765647790799273e-05,-1.9093065920350818e-05,0.00023008335771867655,0.0008532129238718169,0
welsh rock,0.0005589734853002453,-0.0008528601022050141,0.001419914501247349,0.0004556597098453562,-0.0018379220407946115,-0.002261810671599208,0
birmingham indie,-3.0140695385340804e-05,0.00019429264526238347,0.0009198026100700628,9.85478150907233e-05,-0.0006642173076126943,-0.0019303316336414067,0
northern irish indie,-9.789609140691308e-05,-0.0006761914857682432,0.0025042774889789563,0.0012180773214918897,-0.0023233390372036935,-0.0031517535957126066,0
new orleans funk,-0.0003751510081063645,-5.9949269980518774e-05,1.90674799035987e-05,-0.0014289053262149336,0.0009181265454847674,0.0007116079919725917,0
mississippi indie,0.00031571279576667836,-0.0013365378501179405,0.0006486443920806838,0.0009202026418836238,0.0007928987625482628,-0.00028167019565348704,0
canadian house,-0.0007678905601339163,0.00021295454653477716,0.0039016827190441116,0.0009555903477030003,0.0004339179849142604,-0.00251448898467648,0
canadian electronic,-0.0007678905601339163,0.00021295454653477716,0.0039016827190441116,0.0009555903477030003,0.0004339179849142604,-0.00251448898467648,0
swedish alternative rock,-0.00015097396236263017,-0.00011025019641276036,-0.00013729612627163618,-0.0001243015194683002,0.0002680156966764754,-0.0008504713589767215,0
post-minimalism,0.0002746912580361408,0.00022897508768968187,0.0004136675348698548,-0.000416718406414469,0.00018454737119328156,-0.000181616103423669,0
hard bop,-0.0005625957042369236,-0.00031736618776174644,0.00014278656588130207,-0.0012810025742335251,0.000354068902208361,0.000571724717399903,0
christian trap,-0.0013953500627608571,-0.0004666045336021175,-8.020020940537719e-05,-0.0021236720630089397,-2.0598250874201443e-05,-0.00033479779261900283,0
christian hip hop,-0.0013953500627608571,-0.0004666045336021175,-8.020020940537719e-05,-0.0021236720630089397,-2.0598250874201443e-05,-0.00033479779261900283,0
new orleans rap,-0.0005067722176265399,-0.00015726341185723832,8.801900010672629e-05,-0.0009881606244915493,0.00018809748819411903,-3.86892835779775e-05,0
bounce,-0.0005067722176265399,-0.00015726341185723832,8.801900010672629e-05,-0.0009881606244915493,0.00018809748819411903,-3.86892835779775e-05,0
one-person band,0.0003382727249779096,-0.00023592512350251445,-5.493672217517604e-05,-0.0006616941094615613,-0.0004713329337976477,-8.937829389163989e-06,0
contemporary classical,0.0004715433698078638,-0.0008767702240436667,-0.00021801139943781092,0.00015233238046617024,0.0005470583985930046,-0.0007071587799367285,0
classical,0.0004715433698078638,-0.0008767702240436667,-0.00021801139943781092,0.00015233238046617024,0.0005470583985930046,-0.0007071587799367285,0
american contemporary classical,0.0004715433698078638,-0.0008767702240436667,-0.00021801139943781092,0.00015233238046617024,0.0005470583985930046,-0.0007071587799367285,0
virginia hip hop,-0.0009375217370881771,-0.0002840602106359368,0.0005008371910270736,-0.003001765892031298,0.0009795028301685688,0.00043423196931799434,0
dirty south rap,-0.002983516823080043,-0.001471184259410339,0.002402445347196587,-0.006451472100370071,0.0015304562721346246,0.0006680914707049516,0
ohio hip hop,-0.00045394378207798744,-8.959593324496418e-05,0.00039334892187998626,-0.002065742376993982,0.0007805548061077206,0.0001325839735070132,0
slam poetry,-0.0006447419719674841,-0.00031977821161611775,0.00018071515940772557,-0.00207256545943859,0.0006521638905402066,0.0003519391149994398,0
afropop,-0.001101876814611337,-0.000499018110826264,0.0036660478577427856,-0.0026396106134686185,0.002135264713216273,0.0019022791154430308,0
afrobeat,-0.0006447419719674841,-0.00031977821161611775,0.00018071515940772557,-0.00207256545943859,0.0006521638905402066,0.0003519391149994398,0
queens hip hop,-0.004942241260984147,-0.002175365564166441,0.0013755233531709153,-0.01199803456932193,0.002760207554310533,0.00012403342616678771,0
jazz rap,-0.003727069654288787,-0.001569126409938779,0.0008491047571984624,-0.008687492644124838,0.0017945747808016132,0.0002779438259081977,0
diva house,-0.001238619273078515,-0.0005549673044903517,0.0005885556123493649,-0.0025591262837194894,0.0011259200555980375,-0.0004670949258398814,0
hip house,-0.000890224197584824,-0.0003769819436910492,0.00010823974694296262,-0.0009640748528278953,0.00034652727806779547,-0.001318324291093504,0
cincinnati indie,0.0004287320175053278,-8.80853328178995e-05,0.0010348634596490562,-0.0006165499842006641,-8.666481687029143e-05,0.000975029775590985,0
icelandic post-punk,0.0004830988044589195,-0.00015691768193582176,0.00040870338987947463,-0.0004737027060272221,2.3629870842664626e-05,-0.00041912249577856747,0
modern country rock,0.0006359175142103514,-0.0006149930098408433,-0.0004900111108384762,-5.091489950590225e-05,0.0008650173248659573,-0.0009978485841733505,0
indonesian jazz,-0.0009909178875421763,-0.0008449690819721121,-0.00022449613158775984,-0.0016337417919058106,-0.0004649162404847269,0.0011131324963173542,0
broadway,-0.0007130886194930464,-0.0022825998548745073,-9.488617012656697e-05,-0.0013278096096555434,5.495591490163405e-06,0.0002723246687506319,0
nu age,0.0002724547314899915,0.0003182174942837076,0.0007141647042442434,-0.00032654800925004227,0.0005051214666377754,0.0003939992546294634,0
oc indie,0.00042073629939394015,-0.0007726770301892845,0.001035911859766817,9.680125641964233e-05,-0.0015172690543912113,0.0001962576795533359,0
contemporary folk,0.00042073629939394015,-0.0007726770301892845,0.001035911859766817,9.680125641964233e-05,-0.0015172690543912113,0.0001962576795533359,0
canadian folk,0.0004769038748996565,-0.00024247203112897383,-0.000260223620799462,-0.00018435465922439213,0.0013325390378827009,-0.00012754149891153627,0
cuban alternative,-0.0004571348426438529,-0.00017923989921014567,0.00348533269833506,-0.0005670451540300307,0.0014831008226760672,0.00155034000044359,0
puerto rican indie,-0.00014313563614471377,0.00029955798264333085,5.8034177716443084e-05,-0.00022112379463157594,0.0006454377587275258,0.0011858630443514525,0
latintronica,-0.00014313563614471377,0.00029955798264333085,5.8034177716443084e-05,-0.00022112379463157594,0.0006454377587275258,0.0011858630443514525,0
memphis americana,0.00037310646897359406,-3.199134241734497e-05,0.00028042858750826355,-0.0003950828392903116,0.0006616209218100148,-0.0009505181875647775,0
french hip hop,-0.003719949987042725,-0.001477327795489358,0.0007169539743303116,-0.006354078285199083,-6.792423510792698e-05,-0.0016509676356962675,0
cloud rap francais,-0.0005500461520447876,-0.00018396668554571834,4.486133635265436e-05,-0.0010205354277036758,0.00023356571623090394,7.462815774793565e-05,0
avant-garde jazz,-0.000329300466450838,-0.0001747547321833701,2.8456187139450204e-05,-0.0002652996003646868,-0.00028463610660324994,0.0004652547916170464,0
spiritual jazz,-0.000329300466450838,-0.0001747547321833701,2.8456187139450204e-05,-0.0002652996003646868,-0.00028463610660324994,0.0004652547916170464,0
afro-funk,-9.604393529330356e-07,-0.0010407717967643865,0.00023063984476887626,0.0005801451465682333,-0.0010323007005249817,0.0004598954747545742,0
afro psych,-9.604393529330356e-07,-0.0010407717967643865,0.00023063984476887626,0.0005801451465682333,-0.0010323007005249817,0.0004598954747545742,0
british blues,0.00018694708663612302,-0.0017694077388825107,-0.0009252181362617394,0.0003794560784312907,0.001076296526408056,0.0002652707511513907,0
protopunk,0.0008375093192568743,-0.0012994528493934512,0.0013645689546631446,-0.0010094795598863426,-0.00014313439000705324,0.0002711732973059603,0
jazz guitar,-0.0004112241454602221,-0.0005367343557384497,-8.276532990418495e-05,-0.0007385547115769251,0.00013721693594068174,0.0006851315857142505,0
lafayette indie,-0.0004112241454602221,-0.0005367343557384497,-8.276532990418495e-05,-0.0007385547115769251,0.00013721693594068174,0.0006851315857142505,0
australian alternative pop,8.12789273890826e-05,-0.00023861512824640226,0.00042639204623837906,-6.861559124298158e-05,3.778354634035765e-05,-0.0010671786021988273,0
orlando indie,0.0003903819329116707,-0.0004609693429416796,-0.00016428035387621554,0.0004894540311225719,0.0008458631543281559,0.001559651221990858,0
acid rock,0.0003903819329116707,-0.0004609693429416796,-0.00016428035387621554,0.0004894540311225719,0.0008458631543281559,0.001559651221990858,0
indy indie,8.734570222713522e-05,-0.0007604626781594439,2.019044588307258e-05,0.00015946970008854237,0.0002309506360057187,0.0003876893619475203,0
classic soundtrack,-0.00012213969442992134,-0.00047928947829512327,0.0002792557960091623,0.0005623435283484707,0.00016316338173913672,0.00044808173159363747,0
new french touch,-0.0006494021755926269,5.565699416300337e-05,0.0006303934065655358,-0.00019932531477222037,0.0003725747534436814,-0.00074937990096988,0
tropical house,-0.000264510605107847,0.00014141645956514327,0.00045665753934446803,4.032625644194535e-05,0.0004507515390784274,-0.0004984578903584908,0
deep tropical house,-0.000264510605107847,0.00014141645956514327,0.00045665753934446803,4.032625644194535e-05,0.0004507515390784274,-0.0004984578903584908,0
indie electropop,-0.0006229503862931672,0.000208055102105109,0.0009171286106462079,0.0001687368475114941,0.0008965324230139458,-0.0004339519682992541,0
detroit hip hop,-0.0024899199736650476,-0.00042175930792122553,0.002565793355723233,-0.006153941765855547,0.0016531868414475781,-9.389617692509549e-05,0
nottingham indie,-0.0003397189410790373,0.00013995056915620563,0.0003022518777258833,0.00020022984300164954,0.00023274306621047936,3.523686974879098e-05,0
rap calme,-0.00047241855707878854,-0.0002805216160267374,2.051834223170916e-05,-0.0012095599723245993,-6.630408466583411e-05,7.501076651857924e-05,0
electro house,-0.0014961276252394812,-0.0004317500279428614,0.0006275107870652302,-0.0021741112861017025,0.000526735564418567,-0.000756970859367703,0
pop urbaine,-0.0017047873343657332,-0.0005351841642984236,0.0006122400958968227,-0.0017910549670784551,-0.0003088614162646571,-0.0016707281585590596,0
boston hip hop,-0.0014737730667612114,-0.0006461708558154864,-6.727287357229861e-06,-0.0030897515539964507,0.0001060749479767174,-0.00024563373928496954,0
latin pop,-0.0005955891516523314,-0.00024787772424338225,0.0002646903023230658,-0.002210276321892477,0.0005209379270372717,0.000277761370237243,0
puerto rican pop,-0.0005955891516523314,-0.00024787772424338225,0.0002646903023230658,-0.002210276321892477,0.0005209379270372717,0.000277761370237243,0
g-house,8.103540132250274e-05,-0.00012646159421936948,0.0009777293139251163,-0.0005921570466207553,0.00021067750887876458,0.000683686312320527,0
belgian pop,8.103540132250274e-05,-0.00012646159421936948,0.0009777293139251163,-0.0005921570466207553,0.00021067750887876458,0.000683686312320527,0
rochester ny indie,-4.111780154305921e-05,0.00029934438183610017,0.0011064724150453712,0.00048760681105165527,0.0005151625820554016,-0.0009471567075534761,0
trap soul,-0.0021513561368943605,-0.0008858581138553246,0.0003047633581796057,-0.004236051001890804,0.0006748672245649051,-0.0006852016297549763,0
plugg,-0.0004708297676880952,-0.00015884159573320618,-6.0039496202343976e-05,-0.0006156960476500693,-4.0586556257644785e-05,-0.00033408188952635087,0
grime,-0.0004708297676880952,-0.00015884159573320618,-6.0039496202343976e-05,-0.0006156960476500693,-4.0586556257644785e-05,-0.00033408188952635087,0
icelandic electronic,-0.00029467997591232497,-6.207220697425692e-05,0.00061888119852592,0.00021161108177938868,-0.0003334638824657074,-0.0004126070768515983,0
nu jazz,-0.00029467997591232497,-6.207220697425692e-05,0.00061888119852592,0.00021161108177938868,-0.0003334638824657074,-0.0004126070768515983,0
rap inde,-0.0005202793864746276,-0.00019713371359174133,1.881585761741608e-05,-0.001123367945767753,0.00013997963425749373,-0.00020488916792230124,0
teen pop,-0.0007918401073538333,-0.00013753814779166477,0.00037131628077494415,-7.591194072016646e-05,0.0003238116130254702,-0.0012747719024433926,0
rap conscient,-0.0007120893908123174,-5.752883467994457e-05,0.0005729058960476972,0.0005418729510138972,-0.00038253696585631707,-0.0015408497571553366,0
r&b francais,-0.0007120893908123174,-5.752883467994457e-05,0.0005729058960476972,0.0005418729510138972,-0.00038253696585631707,-0.0015408497571553366,0
instrumental math rock,0.00015193957816435246,-2.4840494357389778e-05,0.0006878482510250301,-0.0002533198409078846,-0.0004341324768251589,0.0005554497133355572,0
nu metal,0.00015193957816435246,-2.4840494357389778e-05,0.0006878482510250301,-0.0002533198409078846,-0.0004341324768251589,0.0005554497133355572,0
stockholm indie,1.1090741549015848e-06,0.00014252419373695892,0.0003863427065717977,6.571727423042367e-05,-0.00048516900424911796,-0.0007787623258008599,0
swedish psychedelic rock,1.1090741549015848e-06,0.00014252419373695892,0.0003863427065717977,6.571727423042367e-05,-0.00048516900424911796,-0.0007787623258008599,0
neo-kraut,1.1090741549015848e-06,0.00014252419373695892,0.0003863427065717977,6.571727423042367e-05,-0.00048516900424911796,-0.0007787623258008599,0
opm,-0.0006067466551434464,4.335843752436913e-05,0.0011277435568209228,0.0003824324985592623,0.00020719724811335525,-7.068190118487214e-06,0
nice indie,-0.0003848915704847798,-8.575946540213974e-05,0.00017373586722106815,-0.00023965157121416572,-7.817678563474605e-05,-0.0002509220106113892,0
indie pop rap,-0.00018710138948144076,-0.00019373772631812162,0.0012718919973461387,-8.581489408043172e-05,0.0009451318755947693,-0.0003789463219157837,0
uk alternative hip hop,-0.0005141460503970607,-0.0002118005374932055,-7.345939127518287e-06,-0.000922015000461701,8.257030456260295e-05,-9.771929083608662e-05,0
south carolina hip hop,-0.0005141460503970607,-0.0002118005374932055,-7.345939127518287e-06,-0.000922015000461701,8.257030456260295e-05,-9.771929083608662e-05,0
modern hard rock,-0.000362833531343862,-0.00015278681085573986,1.0832380909458068e-05,-5.39933314643425e-05,-0.000464993477768261,-0.0002980913502531692,0
